Selected Stocks By User,How many Stocks to select?,Start Date,End Date,Duration,Portfolio Value,Risk Factor,Confidence Level,Optimal weigths by CVAR for Numpy,Amount to Invest in each Stock by CVAR for Numpy,Optimal weigths by MVO for Numpy,Amount to Invest in each Stock by MVO for Numpy,Optimal Stocks Selected by Numpy,Optimal weigths by CVAR for QAOA,Amount to Invest in each Stock by CVAR for QAOA,Optimal weigths by MVO for QAOA,Amount to Invest in each Stock by MVO for QAOA,Optimal Stocks Selected by QAOA,Optimal weigths by CVAR for Sampling VQE,Amount to Invest in each Stock by CVAR for Sampling VQE,Optimal weigths by MVO for Sampling VQE,Amount to Invest in each Stock by MVO for Sampling VQE
"['AMZN', 'ADI', 'PEP', 'ADBE', 'PYPL', 'NFLX', 'TXN', 'SBUX', 'AMD', 'ADP']",5,"(2018, 9, 19)","(2019, 9, 14)",360,1000000,0.5,0.95,"([0.03846871536986402, 0.2222972533789505, 0.017063538430101093, 0.027412061962425918, 0.6947584308586585],)","({'ADI': 38468.715369864025, 'PEP': 222297.2533789505, 'PYPL': 17063.538430101093, 'TXN': 27412.06196242592, 'SBUX': 694758.4308586585},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADI': 197819.76838568875, 'PEP': 336654.4725768124, 'PYPL': 174487.573483481, 'TXN': 186813.27858492115, 'SBUX': 104224.90696909695}","['ADI', 'PEP', 'PYPL', 'TXN', 'SBUX']","([0.03846871536986402, 0.2222972533789505, 0.017063538430101093, 0.027412061962425918, 0.6947584308586585],)","({'ADI': 38468.715369864025, 'PEP': 222297.2533789505, 'PYPL': 17063.538430101093, 'TXN': 27412.06196242592, 'SBUX': 694758.4308586585},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADI': 197819.76838568875, 'PEP': 336654.4725768124, 'PYPL': 174487.573483481, 'TXN': 186813.27858492115, 'SBUX': 104224.90696909695}","['ADI', 'ADBE', 'TXN', 'SBUX', 'ADP']","([0.03846871536986402, 0.2222972533789505, 0.017063538430101093, 0.027412061962425918, 0.6947584308586585],)","({'ADI': 38468.715369864025, 'PEP': 222297.2533789505, 'ADBE': 17063.538430101093, 'TXN': 27412.06196242592, 'SBUX': 694758.4308586585},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADI': 197819.76838568875, 'ADBE': 336654.4725768124, 'TXN': 174487.573483481, 'SBUX': 186813.27858492115, 'ADP': 104224.90696909695}"
"['AVGO', 'MU', 'BKNG', 'INTU', 'KLAC', 'PYPL', 'ADP', 'ILMN', 'TXN', 'ADI']",5,"(2018, 7, 2)","(2019, 3, 29)",270,1000000,0.5,0.95,"([0.2657028822168131, 0.37469420430893075, 0.010079943840341825, 0.010880584745944038, 0.3386423848879703],)","({'AVGO': 265702.8822168131, 'INTU': 374694.2043089307, 'KLAC': 10079.943840341824, 'PYPL': 10880.584745944037, 'ADP': 338642.38488797034},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'INTU': 336654.4725768124, 'KLAC': 174487.573483481, 'PYPL': 186813.27858492115, 'ADP': 104224.90696909695}","['AVGO', 'INTU', 'KLAC', 'PYPL', 'ADP']","([0.2657028822168131, 0.37469420430893075, 0.010079943840341825, 0.010880584745944038, 0.3386423848879703],)","({'AVGO': 265702.8822168131, 'INTU': 374694.2043089307, 'KLAC': 10079.943840341824, 'PYPL': 10880.584745944037, 'ADP': 338642.38488797034},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'INTU': 336654.4725768124, 'KLAC': 174487.573483481, 'PYPL': 186813.27858492115, 'ADP': 104224.90696909695}","['AVGO', 'INTU', 'PYPL', 'ADP', 'ILMN']","([0.24628708105847738, 0.5697049035944137, 0.008119282631425901, 0.14778935592855172, 0.028099376787131314],)","({'AVGO': 246287.08105847737, 'INTU': 569704.9035944138, 'KLAC': 8119.282631425901, 'PYPL': 147789.35592855173, 'ADI': 28099.376787131314},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'INTU': 336654.4725768124, 'PYPL': 174487.573483481, 'ADP': 186813.27858492115, 'ILMN': 104224.90696909695}"
"['NFLX', 'ASML', 'AMZN', 'VRTX', 'MRVL', 'BKNG', 'ADP', 'MU', 'AMGN', 'KLAC']",5,"(2018, 3, 2)","(2018, 8, 29)",180,1000000,0.5,0.95,"([0.038525311084299386, 0.034383529403825976, 0.42330574341398625, 0.49506109063814835, 0.00872432545974005],)","({'NFLX': 38525.311084299385, 'ASML': 34383.529403825974, 'AMZN': 423305.74341398623, 'ADP': 495061.09063814837, 'AMGN': 8724.32545974005},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NFLX': 197819.76838568875, 'ASML': 336654.4725768124, 'AMZN': 174487.573483481, 'ADP': 186813.27858492115, 'AMGN': 104224.90696909695}","['NFLX', 'ASML', 'AMZN', 'ADP', 'AMGN']","([0.038525311084299386, 0.034383529403825976, 0.42330574341398625, 0.49506109063814835, 0.00872432545974005],)","({'NFLX': 38525.311084299385, 'ASML': 34383.529403825974, 'AMZN': 423305.74341398623, 'ADP': 495061.09063814837, 'AMGN': 8724.32545974005},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NFLX': 197819.76838568875, 'ASML': 336654.4725768124, 'AMZN': 174487.573483481, 'ADP': 186813.27858492115, 'AMGN': 104224.90696909695}","['NFLX', 'ASML', 'AMZN', 'ADP', 'AMGN']","([0.038525311084299386, 0.034383529403825976, 0.42330574341398625, 0.49506109063814835, 0.00872432545974005],)","({'NFLX': 38525.311084299385, 'ASML': 34383.529403825974, 'AMZN': 423305.74341398623, 'ADP': 495061.09063814837, 'AMGN': 8724.32545974005},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NFLX': 197819.76838568875, 'ASML': 336654.4725768124, 'AMZN': 174487.573483481, 'ADP': 186813.27858492115, 'AMGN': 104224.90696909695}"
"['ORLY', 'ADP', 'CHTR', 'MU', 'GOOG', 'ASML', 'AMD', 'NFLX', 'AMGN', 'GILD']",5,"(2018, 3, 26)","(2018, 6, 24)",90,1000000,0.5,0.95,"([0.09358238813736622, 0.7298499952805427, 0.016983260233905707, 0.055105967400903164, 0.10447838894728226],)","({'ORLY': 93582.38813736622, 'ADP': 729849.9952805428, 'GOOG': 16983.26023390571, 'AMD': 55105.967400903166, 'NFLX': 104478.38894728226},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ORLY': 197819.76838568875, 'ADP': 336654.4725768124, 'GOOG': 174487.573483481, 'AMD': 186813.27858492115, 'NFLX': 104224.90696909695}","['ORLY', 'ADP', 'GOOG', 'AMD', 'NFLX']","([0.09358238813736622, 0.7298499952805427, 0.016983260233905707, 0.055105967400903164, 0.10447838894728226],)","({'ORLY': 93582.38813736622, 'ADP': 729849.9952805428, 'GOOG': 16983.26023390571, 'AMD': 55105.967400903166, 'NFLX': 104478.38894728226},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ORLY': 197819.76838568875, 'ADP': 336654.4725768124, 'GOOG': 174487.573483481, 'AMD': 186813.27858492115, 'NFLX': 104224.90696909695}","['ORLY', 'ADP', 'AMD', 'NFLX', 'AMGN']","([0.09358238813736622, 0.7298499952805427, 0.016983260233905707, 0.055105967400903164, 0.10447838894728226],)","({'ORLY': 93582.38813736622, 'ADP': 729849.9952805428, 'GOOG': 16983.26023390571, 'AMD': 55105.967400903166, 'NFLX': 104478.38894728226},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ORLY': 197819.76838568875, 'ADP': 336654.4725768124, 'AMD': 174487.573483481, 'NFLX': 186813.27858492115, 'AMGN': 104224.90696909695}"
"['COST', 'MRNA', 'AMGN', 'ORLY', 'CHTR', 'PEP', 'DXCM', 'KLAC', 'ASML', 'ADP']",5,"(2019, 9, 2)","(2020, 1, 1)",121,1000000,0.5,0.95,"([0.09804281666644626, 0.48252368253607003, 0.034618241094017864, 0.006758703288086517, 0.3780565564153793],)","({'MRNA': 98042.81666644626, 'AMGN': 482523.68253607, 'DXCM': 34618.24109401787, 'KLAC': 6758.703288086517, 'ASML': 378056.5564153793},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MRNA': 197819.76838568875, 'AMGN': 336654.4725768124, 'DXCM': 174487.573483481, 'KLAC': 186813.27858492115, 'ASML': 104224.90696909695}","['MRNA', 'AMGN', 'DXCM', 'KLAC', 'ASML']","([0.09804281666644626, 0.48252368253607003, 0.034618241094017864, 0.006758703288086517, 0.3780565564153793],)","({'MRNA': 98042.81666644626, 'AMGN': 482523.68253607, 'DXCM': 34618.24109401787, 'KLAC': 6758.703288086517, 'ASML': 378056.5564153793},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MRNA': 197819.76838568875, 'AMGN': 336654.4725768124, 'DXCM': 174487.573483481, 'KLAC': 186813.27858492115, 'ASML': 104224.90696909695}","['AMGN', 'ORLY', 'CHTR', 'DXCM', 'ASML']","([0.08128899464864944, 0.3452424386047236, 0.0689892061671689, 0.00030028285572440385, 0.5041790777237337],)","({'MRNA': 81288.99464864944, 'CHTR': 345242.4386047236, 'DXCM': 68989.2061671689, 'KLAC': 300.2828557244039, 'ASML': 504179.07772373373},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMGN': 197819.76838568875, 'ORLY': 336654.4725768124, 'CHTR': 174487.573483481, 'DXCM': 186813.27858492115, 'ASML': 104224.90696909695}"
"['NFLX', 'AMD', 'SBUX', 'ADP', 'MRNA', 'LRCX', 'PEP', 'ORLY', 'ADI', 'INTU']",5,"(2019, 5, 19)","(2019, 8, 17)",90,1000000,0.5,0.95,"([0.003539901735615522, 0.7402608620723816, 0.06599628324453002, 0.019409533934162462, 0.17079341901331027],)","({'AMD': 3539.901735615522, 'SBUX': 740260.8620723817, 'LRCX': 65996.28324453003, 'ADI': 19409.533934162464, 'INTU': 170793.41901331028},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'SBUX': 336654.4725768124, 'LRCX': 174487.573483481, 'ADI': 186813.27858492115, 'INTU': 104224.90696909695}","['AMD', 'SBUX', 'LRCX', 'ADI', 'INTU']","([0.003539901735615522, 0.7402608620723816, 0.06599628324453002, 0.019409533934162462, 0.17079341901331027],)","({'AMD': 3539.901735615522, 'SBUX': 740260.8620723817, 'LRCX': 65996.28324453003, 'ADI': 19409.533934162464, 'INTU': 170793.41901331028},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'SBUX': 336654.4725768124, 'LRCX': 174487.573483481, 'ADI': 186813.27858492115, 'INTU': 104224.90696909695}","['AMD', 'SBUX', 'ADP', 'LRCX', 'ORLY']","([0.003539901735615522, 0.7402608620723816, 0.06599628324453002, 0.019409533934162462, 0.17079341901331027],)","({'AMD': 3539.901735615522, 'SBUX': 740260.8620723817, 'LRCX': 65996.28324453003, 'PEP': 19409.533934162464, 'ADI': 170793.41901331028},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'SBUX': 336654.4725768124, 'ADP': 174487.573483481, 'LRCX': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['ADBE', 'VRTX', 'MSFT', 'META', 'GOOG', 'AMGN', 'MU', 'NFLX', 'PYPL', 'AAPL']",5,"(2019, 11, 6)","(2020, 1, 1)",56,1000000,0.5,0.95,"([0.14937851361681181, 0.08281444553066553, 0.44268781833501153, 0.0017959014946163007, 0.3233233210228948],)","({'ADBE': 149378.5136168118, 'VRTX': 82814.44553066553, 'AMGN': 442687.81833501154, 'MU': 1795.9014946163009, 'AAPL': 323323.3210228948},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'VRTX': 336654.4725768124, 'AMGN': 174487.573483481, 'MU': 186813.27858492115, 'AAPL': 104224.90696909695}","['ADBE', 'VRTX', 'AMGN', 'MU', 'AAPL']","([0.14937851361681181, 0.08281444553066553, 0.44268781833501153, 0.0017959014946163007, 0.3233233210228948],)","({'ADBE': 149378.5136168118, 'VRTX': 82814.44553066553, 'AMGN': 442687.81833501154, 'MU': 1795.9014946163009, 'AAPL': 323323.3210228948},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'VRTX': 336654.4725768124, 'AMGN': 174487.573483481, 'MU': 186813.27858492115, 'AAPL': 104224.90696909695}","['ADBE', 'VRTX', 'MU', 'PYPL', 'AAPL']","([0.14937851361681181, 0.08281444553066553, 0.44268781833501153, 0.0017959014946163007, 0.3233233210228948],)","({'ADBE': 149378.5136168118, 'VRTX': 82814.44553066553, 'AMGN': 442687.81833501154, 'MU': 1795.9014946163009, 'AAPL': 323323.3210228948},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'VRTX': 336654.4725768124, 'MU': 174487.573483481, 'PYPL': 186813.27858492115, 'AAPL': 104224.90696909695}"
"['MRNA', 'ROST', 'META', 'NVDA', 'MSFT', 'ILMN', 'AMD', 'PYPL', 'ISRG', 'PEP']",5,"(2019, 7, 5)","(2020, 1, 1)",180,1000000,0.5,0.95,"([0.12656934307660891, 0.2171630374109598, 0.5095861616557771, 0.012964772780352985, 0.13371668507630116],)","({'MRNA': 126569.34307660891, 'ROST': 217163.0374109598, 'NVDA': 509586.1616557771, 'MSFT': 12964.772780352985, 'AMD': 133716.68507630116},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MRNA': 197819.76838568875, 'ROST': 336654.4725768124, 'NVDA': 174487.573483481, 'MSFT': 186813.27858492115, 'AMD': 104224.90696909695}","['MRNA', 'ROST', 'NVDA', 'MSFT', 'AMD']","([0.12656934307660891, 0.2171630374109598, 0.5095861616557771, 0.012964772780352985, 0.13371668507630116],)","({'MRNA': 126569.34307660891, 'ROST': 217163.0374109598, 'NVDA': 509586.1616557771, 'MSFT': 12964.772780352985, 'AMD': 133716.68507630116},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MRNA': 197819.76838568875, 'ROST': 336654.4725768124, 'NVDA': 174487.573483481, 'MSFT': 186813.27858492115, 'AMD': 104224.90696909695}","['MRNA', 'ROST', 'NVDA', 'AMD', 'PEP']","([0.1343648547726193, 0.19440762534462824, 0.516708806573695, 0.1480184299100998, 0.006500283398957632],)","({'MRNA': 134364.85477261932, 'ROST': 194407.62534462824, 'NVDA': 516708.806573695, 'AMD': 148018.4299100998, 'PEP': 6500.283398957632},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MRNA': 197819.76838568875, 'ROST': 336654.4725768124, 'NVDA': 174487.573483481, 'AMD': 186813.27858492115, 'PEP': 104224.90696909695}"
"['PYPL', 'SBUX', 'ORLY', 'NVDA', 'LRCX', 'MRNA', 'BKNG', 'TSLA', 'AVGO', 'ROST']",5,"(2018, 8, 14)","(2020, 1, 1)",505,1000000,0.5,0.95,,,,,,,,,,,,,,
"['AMD', 'MRVL', 'VRTX', 'SBUX', 'AAPL', 'AMZN', 'PYPL', 'AMAT', 'ADP', 'ISRG']",5,"(2018, 8, 16)","(2020, 1, 1)",503,1000000,0.5,0.95,"([0.08283331393224136, 0.03799983033542, 0.7528876637929123, 0.1089711793354087, 0.017308012604017646],)","({'AMD': 82833.31393224136, 'VRTX': 37999.83033542, 'SBUX': 752887.6637929123, 'AAPL': 108971.1793354087, 'ADP': 17308.012604017647},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'VRTX': 336654.4725768124, 'SBUX': 174487.573483481, 'AAPL': 186813.27858492115, 'ADP': 104224.90696909695}","['AMD', 'VRTX', 'SBUX', 'AAPL', 'ADP']","([0.08283331393224136, 0.03799983033542, 0.7528876637929123, 0.1089711793354087, 0.017308012604017646],)","({'AMD': 82833.31393224136, 'MRVL': 37999.83033542, 'SBUX': 752887.6637929123, 'AAPL': 108971.1793354087, 'ADP': 17308.012604017647},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'VRTX': 336654.4725768124, 'SBUX': 174487.573483481, 'AAPL': 186813.27858492115, 'ADP': 104224.90696909695}","['AMD', 'VRTX', 'SBUX', 'AAPL', 'ADP']","([0.08283331393224136, 0.03799983033542, 0.7528876637929123, 0.1089711793354087, 0.017308012604017646],)","({'AMD': 82833.31393224136, 'VRTX': 37999.83033542, 'SBUX': 752887.6637929123, 'AAPL': 108971.1793354087, 'ADP': 17308.012604017647},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'VRTX': 336654.4725768124, 'SBUX': 174487.573483481, 'AAPL': 186813.27858492115, 'ADP': 104224.90696909695}"
"['LRCX', 'CMCSA', 'AMAT', 'MU', 'AMGN', 'ADP', 'AVGO', 'GILD', 'NVDA', 'COST']",5,"(2019, 9, 13)","(2019, 10, 13)",30,1000000,0.5,0.95,"([0.003539901735615522, 0.7402608620723816, 0.06599628324453002, 0.019409533934162462, 0.17079341901331027],)","({'LRCX': 3539.901735615522, 'AMGN': 740260.8620723817, 'ADP': 65996.28324453003, 'NVDA': 19409.533934162464, 'COST': 170793.41901331028},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'LRCX': 197819.76838568875, 'AMGN': 336654.4725768124, 'ADP': 174487.573483481, 'NVDA': 186813.27858492115, 'COST': 104224.90696909695}","['LRCX', 'AMGN', 'ADP', 'NVDA', 'COST']","([0.003539901735615522, 0.7402608620723816, 0.06599628324453002, 0.019409533934162462, 0.17079341901331027],)","({'LRCX': 3539.901735615522, 'AMGN': 740260.8620723817, 'ADP': 65996.28324453003, 'NVDA': 19409.533934162464, 'COST': 170793.41901331028},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'LRCX': 197819.76838568875, 'AMGN': 336654.4725768124, 'ADP': 174487.573483481, 'NVDA': 186813.27858492115, 'COST': 104224.90696909695}","['AMGN', 'ADP', 'AVGO', 'NVDA', 'COST']","([0.03241593520626761, 0.03275407109438098, 0.4879262588156163, 0.01054216781677954, 0.43636156706695556],)","({'LRCX': 32415.935206267608, 'AMAT': 32754.07109438098, 'AMGN': 487926.2588156163, 'NVDA': 10542.16781677954, 'COST': 436361.56706695555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMGN': 197819.76838568875, 'ADP': 336654.4725768124, 'AVGO': 174487.573483481, 'NVDA': 186813.27858492115, 'COST': 104224.90696909695}"
"['VRTX', 'GOOG', 'COST', 'MSFT', 'MU', 'ASML', 'GILD', 'TSLA', 'ADBE', 'ISRG']",5,"(2018, 2, 3)","(2020, 1, 1)",697,1000000,0.5,0.95,"([0.022601885781707604, 0.44613200145534687, 0.4664361173663727, 0.012192861908312055, 0.052637133488260754],)","({'VRTX': 22601.885781707602, 'COST': 446132.0014553469, 'MSFT': 466436.11736637267, 'ASML': 12192.861908312056, 'ADBE': 52637.133488260755},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'VRTX': 197819.76838568875, 'COST': 336654.4725768124, 'MSFT': 174487.573483481, 'ASML': 186813.27858492115, 'ADBE': 104224.90696909695}","['VRTX', 'COST', 'MSFT', 'ASML', 'ADBE']","([0.022601885781707604, 0.44613200145534687, 0.4664361173663727, 0.012192861908312055, 0.052637133488260754],)","({'VRTX': 22601.885781707602, 'COST': 446132.0014553469, 'MSFT': 466436.11736637267, 'ASML': 12192.861908312056, 'ADBE': 52637.133488260755},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'VRTX': 197819.76838568875, 'COST': 336654.4725768124, 'MSFT': 174487.573483481, 'ASML': 186813.27858492115, 'ADBE': 104224.90696909695}","['VRTX', 'COST', 'MSFT', 'ADBE', 'ISRG']","([0.47786544693342903, 0.4094125463981534, 0.001899837386874752, 0.06874256584410489, 0.04207960343743777],)","({'COST': 477865.44693342905, 'MSFT': 409412.5463981534, 'MU': 1899.837386874752, 'ASML': 68742.56584410489, 'ADBE': 42079.60343743776},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'VRTX': 197819.76838568875, 'COST': 336654.4725768124, 'MSFT': 174487.573483481, 'ADBE': 186813.27858492115, 'ISRG': 104224.90696909695}"
"['PEP', 'TXN', 'QCOM', 'META', 'AMGN', 'SBUX', 'AAPL', 'PYPL', 'MSFT', 'NFLX']",5,"(2018, 5, 7)","(2019, 2, 1)",270,1000000,0.5,0.95,"([0.4932749971864322, 0.09016633050341634, 0.3307275928995814, 0.05392785349384411, 0.031903225916726105],)","({'PEP': 493274.9971864322, 'AMGN': 90166.33050341633, 'SBUX': 330727.5928995814, 'PYPL': 53927.85349384411, 'MSFT': 31903.225916726104},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMGN': 336654.4725768124, 'SBUX': 174487.573483481, 'PYPL': 186813.27858492115, 'MSFT': 104224.90696909695}","['PEP', 'AMGN', 'SBUX', 'PYPL', 'MSFT']","([0.4932749971864322, 0.09016633050341634, 0.3307275928995814, 0.05392785349384411, 0.031903225916726105],)","({'PEP': 493274.9971864322, 'AMGN': 90166.33050341633, 'SBUX': 330727.5928995814, 'PYPL': 53927.85349384411, 'MSFT': 31903.225916726104},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMGN': 336654.4725768124, 'SBUX': 174487.573483481, 'PYPL': 186813.27858492115, 'NFLX': 104224.90696909695}","['PEP', 'AMGN', 'SBUX', 'AAPL', 'PYPL']","([0.5407185555859618, 0.01876684828446735, 0.1056694289379084, 0.24750856731782103, 0.0873365998738415],)","({'PEP': 540718.5555859618, 'QCOM': 18766.848284467353, 'AMGN': 105669.4289379084, 'SBUX': 247508.56731782103, 'PYPL': 87336.5998738415},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMGN': 336654.4725768124, 'SBUX': 174487.573483481, 'AAPL': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['SBUX', 'ILMN', 'MRVL', 'TSLA', 'ROST', 'TXN', 'BKNG', 'QCOM', 'CMCSA', 'PYPL']",5,"(2019, 3, 6)","(2020, 1, 1)",301,1000000,0.5,0.95,"([0.49765017513696563, 0.028533487755404745, 0.10467520538516559, 0.17698395415636362, 0.19215717756610026],)","({'SBUX': 497650.17513696564, 'MRVL': 28533.487755404745, 'TSLA': 104675.20538516558, 'ROST': 176983.95415636362, 'QCOM': 192157.17756610026},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'SBUX': 197819.76838568875, 'MRVL': 336654.4725768124, 'TSLA': 174487.573483481, 'ROST': 186813.27858492115, 'QCOM': 104224.90696909695}","['SBUX', 'MRVL', 'TSLA', 'ROST', 'QCOM']","([0.49765017513696563, 0.028533487755404745, 0.10467520538516559, 0.17698395415636362, 0.19215717756610026],)","({'SBUX': 497650.17513696564, 'MRVL': 28533.487755404745, 'TSLA': 104675.20538516558, 'ROST': 176983.95415636362, 'QCOM': 192157.17756610026},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'SBUX': 197819.76838568875, 'MRVL': 336654.4725768124, 'TSLA': 174487.573483481, 'ROST': 186813.27858492115, 'QCOM': 104224.90696909695}","['SBUX', 'MRVL', 'TSLA', 'BKNG', 'QCOM']","([0.5407185555859618, 0.01876684828446735, 0.1056694289379084, 0.24750856731782103, 0.0873365998738415],)","({'SBUX': 540718.5555859618, 'MRVL': 18766.848284467353, 'TSLA': 105669.4289379084, 'QCOM': 247508.56731782103, 'CMCSA': 87336.5998738415},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'SBUX': 197819.76838568875, 'MRVL': 336654.4725768124, 'TSLA': 174487.573483481, 'BKNG': 186813.27858492115, 'QCOM': 104224.90696909695}"
"['MSFT', 'AMD', 'COST', 'NFLX', 'ADP', 'PYPL', 'AMGN', 'PEP', 'LRCX', 'BKNG']",5,"(2018, 7, 28)","(2019, 1, 24)",180,1000000,0.5,0.95,"([0.038525311084299386, 0.034383529403825976, 0.42330574341398625, 0.49506109063814835, 0.00872432545974005],)","({'MSFT': 38525.311084299385, 'ADP': 34383.529403825974, 'PYPL': 423305.74341398623, 'AMGN': 495061.09063814837, 'PEP': 8724.32545974005},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MSFT': 197819.76838568875, 'ADP': 336654.4725768124, 'PYPL': 174487.573483481, 'AMGN': 186813.27858492115, 'PEP': 104224.90696909695}","['MSFT', 'ADP', 'PYPL', 'AMGN', 'PEP']","([0.038525311084299386, 0.034383529403825976, 0.42330574341398625, 0.49506109063814835, 0.00872432545974005],)","({'MSFT': 38525.311084299385, 'ADP': 34383.529403825974, 'PYPL': 423305.74341398623, 'AMGN': 495061.09063814837, 'PEP': 8724.32545974005},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MSFT': 197819.76838568875, 'ADP': 336654.4725768124, 'PYPL': 174487.573483481, 'AMGN': 186813.27858492115, 'PEP': 104224.90696909695}","['MSFT', 'ADP', 'PYPL', 'AMGN', 'PEP']","([0.038525311084299386, 0.034383529403825976, 0.42330574341398625, 0.49506109063814835, 0.00872432545974005],)","({'MSFT': 38525.311084299385, 'ADP': 34383.529403825974, 'PYPL': 423305.74341398623, 'AMGN': 495061.09063814837, 'PEP': 8724.32545974005},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MSFT': 197819.76838568875, 'ADP': 336654.4725768124, 'PYPL': 174487.573483481, 'AMGN': 186813.27858492115, 'PEP': 104224.90696909695}"
