Selected Stocks By User,How many Stocks to select?,Start Date,End Date,Duration,Portfolio Value,Risk Factor,Confidence Level,Optimal weigths by CVAR for Numpy,Amount to Invest in each Stock by CVAR for Numpy,Optimal weigths by MVO for Numpy,Amount to Invest in each Stock by MVO for Numpy,Optimal Stocks Selected by Numpy,Optimal weigths by CVAR for QAOA,Amount to Invest in each Stock by CVAR for QAOA,Optimal weigths by MVO for QAOA,Amount to Invest in each Stock by MVO for QAOA,Optimal Stocks Selected by QAOA,Optimal weigths by CVAR for Sampling VQE,Amount to Invest in each Stock by CVAR for Sampling VQE,Optimal weigths by MVO for Sampling VQE,Amount to Invest in each Stock by MVO for Sampling VQE
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,"([0.004594175931817824, 0.37347267692350167, 0.09138627414888188, 0.4275365015410331, 0.10301037145476555],)","({'PEP': 4594.175931817824, 'AMD': 373472.67692350165, 'NFLX': 91386.27414888189, 'INTU': 427536.5015410331, 'AMGN': 103010.37145476555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'AMGN': 104224.90696909695}","['PEP', 'AMD', 'NFLX', 'INTU', 'AMGN']","([0.004594175931817824, 0.37347267692350167, 0.09138627414888188, 0.4275365015410331, 0.10301037145476555],)","({'PEP': 4594.175931817824, 'AMD': 373472.67692350165, 'NFLX': 91386.27414888189, 'INTU': 427536.5015410331, 'AMGN': 103010.37145476555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'AMGN': 104224.90696909695}","['ADBE', 'PEP', 'AMD', 'NFLX', 'PYPL']","([0.06998955034371401, 0.2916109233625385, 0.11881545867073, 0.5191852582594345, 0.0003988093635829435],)","({'PEP': 69989.55034371401, 'AMD': 291610.9233625385, 'NFLX': 118815.45867073, 'INTU': 519185.2582594345, 'PYPL': 398.8093635829435},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'PEP': 336654.4725768124, 'AMD': 174487.573483481, 'NFLX': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 2, 1)",31,1000000,0.5,0.95,"([0.000343680248158871, 0.01146678983970577, 0.319337359759892, 0.3924929448460395, 0.2763592253062038],)","({'ADBE': 343.680248158871, 'AMD': 11466.78983970577, 'CMCSA': 319337.35975989205, 'NFLX': 392492.9448460395, 'INTU': 276359.2253062038},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'NFLX': 186813.27858492115, 'INTU': 104224.90696909695}","['ADBE', 'AMD', 'CMCSA', 'NFLX', 'INTU']","([0.000343680248158871, 0.01146678983970577, 0.319337359759892, 0.3924929448460395, 0.2763592253062038],)","({'ADBE': 343.680248158871, 'AMD': 11466.78983970577, 'CMCSA': 319337.35975989205, 'NFLX': 392492.9448460395, 'INTU': 276359.2253062038},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'NFLX': 186813.27858492115, 'INTU': 104224.90696909695}","['ADBE', 'AMD', 'CMCSA', 'NFLX', 'PYPL']","([0.017242856838514536, 0.28566630436121054, 0.3178919069177736, 0.3776782250036088, 0.0015207068788925815],)","({'AMD': 17242.856838514537, 'CMCSA': 285666.30436121055, 'NFLX': 317891.9069177736, 'INTU': 377678.2250036088, 'TXN': 1520.7068788925815},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'NFLX': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 3, 1)",59,1000000,0.5,0.95,"([0.04947458479923401, 0.0032555444032628614, 0.3857797249303207, 0.1268586535597541, 0.4346314923074284],)","({'ADBE': 49474.584799234006, 'AMD': 3255.5444032628616, 'CMCSA': 385779.7249303207, 'NFLX': 126858.6535597541, 'INTU': 434631.49230742845},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'NFLX': 186813.27858492115, 'INTU': 104224.90696909695}","['ADBE', 'AMD', 'CMCSA', 'NFLX', 'INTU']","([0.04947458479923401, 0.0032555444032628614, 0.3857797249303207, 0.1268586535597541, 0.4346314923074284],)","({'ADBE': 49474.584799234006, 'AMD': 3255.5444032628616, 'CMCSA': 385779.7249303207, 'NFLX': 126858.6535597541, 'INTU': 434631.49230742845},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'NFLX': 186813.27858492115, 'INTU': 104224.90696909695}","['ADBE', 'AMD', 'NFLX', 'INTU', 'PYPL']","([0.06076384723638867, 0.013533423855800508, 0.06036684005300079, 0.7198856580188334, 0.14545023083597652],)","({'ADBE': 60763.84723638867, 'AMD': 13533.423855800507, 'NFLX': 60366.840053000786, 'INTU': 719885.6580188334, 'PYPL': 145450.23083597652},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 4, 1)",90,1000000,0.5,0.95,"([0.004594175931817824, 0.37347267692350167, 0.09138627414888188, 0.4275365015410331, 0.10301037145476555],)","({'AMD': 4594.175931817824, 'CMCSA': 373472.67692350165, 'NFLX': 91386.27414888189, 'INTU': 427536.5015410331, 'PYPL': 103010.37145476555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'CMCSA': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}","['AMD', 'CMCSA', 'NFLX', 'INTU', 'PYPL']","([0.004594175931817824, 0.37347267692350167, 0.09138627414888188, 0.4275365015410331, 0.10301037145476555],)","({'AMD': 4594.175931817824, 'CMCSA': 373472.67692350165, 'NFLX': 91386.27414888189, 'INTU': 427536.5015410331, 'PYPL': 103010.37145476555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'CMCSA': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}","['ADBE', 'AMD', 'NFLX', 'INTU', 'PYPL']","([0.004594175931817824, 0.37347267692350167, 0.09138627414888188, 0.4275365015410331, 0.10301037145476555],)","({'AMD': 4594.175931817824, 'CMCSA': 373472.67692350165, 'NFLX': 91386.27414888189, 'INTU': 427536.5015410331, 'PYPL': 103010.37145476555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 5, 1)",120,1000000,0.5,0.95,"([0.01433223305702159, 0.4663651227872285, 0.157268868751471, 0.1203350766033683, 0.2416986988009106],)","({'AMD': 14332.23305702159, 'CMCSA': 466365.12278722855, 'NFLX': 157268.868751471, 'QCOM': 120335.0766033683, 'PYPL': 241698.6988009106},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'CMCSA': 336654.4725768124, 'NFLX': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}","['AMD', 'CMCSA', 'NFLX', 'QCOM', 'PYPL']","([0.01433223305702159, 0.4663651227872285, 0.157268868751471, 0.1203350766033683, 0.2416986988009106],)","({'AMD': 14332.23305702159, 'CMCSA': 466365.12278722855, 'NFLX': 157268.868751471, 'QCOM': 120335.0766033683, 'PYPL': 241698.6988009106},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'CMCSA': 336654.4725768124, 'NFLX': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}","['ADBE', 'AMD', 'NFLX', 'QCOM', 'PYPL']","([0.010852726262527592, 0.4639871270432266, 0.18532069107810611, 0.12568400348391967, 0.2141554521322202],)","({'AMD': 10852.726262527593, 'CMCSA': 463987.12704322656, 'INTU': 185320.69107810612, 'QCOM': 125684.00348391967, 'PYPL': 214155.4521322202},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 6, 1)",151,1000000,0.5,0.95,"([0.003968891455525454, 0.40912987687574337, 0.045992534806135785, 0.2332025323946673, 0.30770616446792814],)","({'AMD': 3968.8914555254537, 'CMCSA': 409129.8768757434, 'NFLX': 45992.53480613579, 'INTU': 233202.5323946673, 'PYPL': 307706.1644679281},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'CMCSA': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}","['AMD', 'CMCSA', 'NFLX', 'INTU', 'PYPL']","([0.003968891455525454, 0.40912987687574337, 0.045992534806135785, 0.2332025323946673, 0.30770616446792814],)","({'AMD': 3968.8914555254537, 'CMCSA': 409129.8768757434, 'NFLX': 45992.53480613579, 'INTU': 233202.5323946673, 'PYPL': 307706.1644679281},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'CMCSA': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}","['ADBE', 'AMD', 'NFLX', 'INTU', 'PYPL']","([0.006496141907453323, 0.02297244438269738, 0.473961829061625, 0.08838459581795269, 0.4081849888302716],)","({'ADBE': 6496.141907453323, 'AMD': 22972.44438269738, 'CMCSA': 473961.829061625, 'NFLX': 88384.5958179527, 'PYPL': 408184.9888302716},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 7, 1)",181,1000000,0.5,0.95,"([0.009410898221207595, 0.06182646091970208, 0.3123791744626854, 0.1414031171563089, 0.474980349240096],)","({'AMD': 9410.898221207595, 'NFLX': 61826.460919702076, 'INTU': 312379.1744626854, 'QCOM': 141403.1171563089, 'PYPL': 474980.349240096},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'NFLX': 336654.4725768124, 'INTU': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}","['AMD', 'NFLX', 'INTU', 'QCOM', 'PYPL']","([0.009410898221207595, 0.06182646091970208, 0.3123791744626854, 0.1414031171563089, 0.474980349240096],)","({'AMD': 9410.898221207595, 'NFLX': 61826.460919702076, 'INTU': 312379.1744626854, 'QCOM': 141403.1171563089, 'PYPL': 474980.349240096},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'NFLX': 336654.4725768124, 'INTU': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}","['ADBE', 'AMD', 'NFLX', 'INTU', 'PYPL']","([0.17506286559042955, 0.03236956227121935, 0.10486896150220311, 0.14320299714048768, 0.5444956134956603],)","({'ADBE': 175062.86559042954, 'AMD': 32369.56227121935, 'NFLX': 104868.9615022031, 'QCOM': 143202.99714048769, 'PYPL': 544495.6134956604},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 8, 1)",212,1000000,0.5,0.95,"([0.027116275813246063, 0.00809505217252447, 0.4297758866595613, 0.4379691476009158, 0.0970436377537524],)","({'ADBE': 27116.275813246062, 'AMD': 8095.052172524471, 'CMCSA': 429775.8866595613, 'INTU': 437969.1476009158, 'QCOM': 97043.6377537524},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'INTU': 186813.27858492115, 'QCOM': 104224.90696909695}","['ADBE', 'AMD', 'CMCSA', 'INTU', 'QCOM']","([0.027116275813246063, 0.00809505217252447, 0.4297758866595613, 0.4379691476009158, 0.0970436377537524],)","({'ADBE': 27116.275813246062, 'AMD': 8095.052172524471, 'CMCSA': 429775.8866595613, 'INTU': 437969.1476009158, 'QCOM': 97043.6377537524},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'INTU': 186813.27858492115, 'QCOM': 104224.90696909695}","['ADBE', 'AMD', 'INTU', 'QCOM', 'PYPL']","([0.006197272158874892, 0.44357656569076737, 0.32854112266842966, 0.2044729660908584, 0.017212073391069515],)","({'AMD': 6197.272158874892, 'CMCSA': 443576.56569076737, 'INTU': 328541.1226684297, 'TXN': 204472.96609085842, 'PYPL': 17212.073391069516},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'INTU': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 9, 1)",243,1000000,0.5,0.95,"([0.42876456585829154, 0.004473844746752443, 0.22248707629950212, 0.2490933759911891, 0.09518113710426472],)","({'PEP': 428764.5658582915, 'AMD': 4473.844746752443, 'CMCSA': 222487.07629950214, 'INTU': 249093.3759911891, 'QCOM': 95181.13710426472},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'INTU': 186813.27858492115, 'QCOM': 104224.90696909695}","['PEP', 'AMD', 'CMCSA', 'INTU', 'QCOM']","([0.42876456585829154, 0.004473844746752443, 0.22248707629950212, 0.2490933759911891, 0.09518113710426472],)","({'PEP': 428764.5658582915, 'AMD': 4473.844746752443, 'CMCSA': 222487.07629950214, 'INTU': 249093.3759911891, 'QCOM': 95181.13710426472},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'INTU': 186813.27858492115, 'QCOM': 104224.90696909695}","['PEP', 'AMD', 'INTU', 'QCOM', 'AMGN']","([0.022601885781707604, 0.44613200145534687, 0.4664361173663727, 0.012192861908312055, 0.052637133488260754],)","({'AMD': 22601.885781707602, 'CMCSA': 446132.0014553469, 'INTU': 466436.11736637267, 'TXN': 12192.861908312056, 'QCOM': 52637.133488260755},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'INTU': 174487.573483481, 'QCOM': 186813.27858492115, 'AMGN': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2019, 1, 1)","(2019, 10, 1)",273,1000000,0.5,0.95,"([0.5235978430161702, 0.028873948294808924, 0.2299978635175248, 0.13406262406447125, 0.08346772110702491],)","({'PEP': 523597.8430161702, 'AMD': 28873.948294808924, 'CMCSA': 229997.8635175248, 'INTU': 134062.62406447125, 'QCOM': 83467.72110702492},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'INTU': 186813.27858492115, 'QCOM': 104224.90696909695}","['PEP', 'AMD', 'CMCSA', 'INTU', 'QCOM']","([0.5235978430161702, 0.028873948294808924, 0.2299978635175248, 0.13406262406447125, 0.08346772110702491],)","({'PEP': 523597.8430161702, 'AMD': 28873.948294808924, 'CMCSA': 229997.8635175248, 'INTU': 134062.62406447125, 'QCOM': 83467.72110702492},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'INTU': 186813.27858492115, 'QCOM': 104224.90696909695}","['PEP', 'AMD', 'CMCSA', 'INTU', 'TXN']","([0.5999577267468659, 0.1547633652837271, 0.09366924916602126, 0.10600409250560763, 0.04560556629777806],)","({'PEP': 599957.7267468659, 'CMCSA': 154763.36528372712, 'INTU': 93669.24916602127, 'TXN': 106004.09250560764, 'QCOM': 45605.56629777806},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'CMCSA': 174487.573483481, 'INTU': 186813.27858492115, 'TXN': 104224.90696909695}"
