Selected Stocks By User,How many Stocks to select?,Start Date,End Date,Duration,Portfolio Value,Risk Factor,Confidence Level,Optimal weigths by CVAR for Numpy,Amount to Invest in each Stock by CVAR for Numpy,Optimal weigths by MVO for Numpy,Amount to Invest in each Stock by MVO for Numpy,Optimal Stocks Selected by Numpy,Optimal weigths by CVAR for QAOA,Amount to Invest in each Stock by CVAR for QAOA,Optimal weigths by MVO for QAOA,Amount to Invest in each Stock by MVO for QAOA,Optimal Stocks Selected by QAOA,Optimal weigths by CVAR for Sampling VQE,Amount to Invest in each Stock by CVAR for Sampling VQE,Optimal weigths by MVO for Sampling VQE,Amount to Invest in each Stock by MVO for Sampling VQE
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 2, 1)",762,1000000,0.5,0.95,"([0.29994485433764506, 0.0015555413122971171, 0.38265744690737, 0.0007795068296508605, 0.3150626506130369],)","({'KLAC': 299944.85433764505, 'REGN': 1555.5413122971172, 'MRVL': 382657.44690737, 'MU': 779.5068296508605, 'DXCM': 315062.6506130369},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'MU': 186813.27858492115, 'DXCM': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'MU', 'DXCM']","([0.29994485433764506, 0.0015555413122971171, 0.38265744690737, 0.0007795068296508605, 0.3150626506130369],)","({'KLAC': 299944.85433764505, 'REGN': 1555.5413122971172, 'MRVL': 382657.44690737, 'MU': 779.5068296508605, 'DXCM': 315062.6506130369},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'MU': 186813.27858492115, 'DXCM': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'DXCM', 'ROST']","([0.3160240610458354, 0.013053537279318845, 0.3125484098561657, 0.34650226958268837, 0.011871722235991547],)","({'KLAC': 316024.06104583543, 'REGN': 13053.537279318845, 'MRVL': 312548.4098561657, 'DXCM': 346502.26958268834, 'ROST': 11871.722235991547},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ROST': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 3, 1)",790,1000000,0.5,0.95,"([0.41989208649383214, 0.004496380242670567, 0.11350179200654253, 0.024026089103059818, 0.4380836521538951],)","({'KLAC': 419892.0864938321, 'REGN': 4496.380242670567, 'MRVL': 113501.79200654253, 'MU': 24026.089103059818, 'DXCM': 438083.6521538951},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'MU': 186813.27858492115, 'DXCM': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'MU', 'DXCM']","([0.41989208649383214, 0.004496380242670567, 0.11350179200654253, 0.024026089103059818, 0.4380836521538951],)","({'KLAC': 419892.0864938321, 'REGN': 4496.380242670567, 'MRVL': 113501.79200654253, 'MU': 24026.089103059818, 'DXCM': 438083.6521538951},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'MU': 186813.27858492115, 'DXCM': 104224.90696909695}","['KLAC', 'REGN', 'DXCM', 'ROST', 'ORLY']","([0.33162910570507803, 0.2950323289124384, 0.0004821345042241706, 0.0039820758033810985, 0.3688743550748783],)","({'KLAC': 331629.10570507805, 'MRVL': 295032.3289124384, 'GILD': 482.1345042241706, 'ISRG': 3982.0758033810985, 'DXCM': 368874.3550748783},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 4, 1)",821,1000000,0.5,0.95,"([0.4024341143082708, 0.15995153332062326, 0.03041410549083232, 0.4023304401824328, 0.00486980669784077],)","({'KLAC': 402434.1143082708, 'MRVL': 159951.53332062325, 'MU': 30414.10549083232, 'DXCM': 402330.4401824328, 'ORLY': 4869.8066978407705},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'MU': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'MU', 'DXCM', 'ORLY']","([0.4024341143082708, 0.15995153332062326, 0.03041410549083232, 0.4023304401824328, 0.00486980669784077],)","({'KLAC': 402434.1143082708, 'MRVL': 159951.53332062325, 'MU': 30414.10549083232, 'DXCM': 402330.4401824328, 'ORLY': 4869.8066978407705},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'MU': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'GILD', 'DXCM', 'ROST']","([0.4908260893746361, 0.002118385696666834, 0.043991150419782916, 0.420973752179883, 0.04209062232903096],)","({'MRVL': 490826.0893746361, 'GILD': 2118.385696666834, 'MU': 43991.15041978292, 'DXCM': 420973.75217988295, 'ORLY': 42090.622329030964},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'GILD': 174487.573483481, 'DXCM': 186813.27858492115, 'ROST': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 5, 1)",851,1000000,0.5,0.95,"([0.4189385971801922, 0.10444749146305955, 0.02256903431966419, 0.43400308863583426, 0.020041788401249743],)","({'KLAC': 418938.59718019224, 'MRVL': 104447.49146305956, 'MU': 22569.034319664188, 'DXCM': 434003.0886358343, 'ORLY': 20041.78840124974},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'MU': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'MU', 'DXCM', 'ORLY']","([0.4189385971801922, 0.10444749146305955, 0.02256903431966419, 0.43400308863583426, 0.020041788401249743],)","({'KLAC': 418938.59718019224, 'MRVL': 104447.49146305956, 'MU': 22569.034319664188, 'DXCM': 434003.0886358343, 'ORLY': 20041.78840124974},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'MU': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'MU', 'DXCM', 'ORLY']","([0.48089781635670015, 0.09718528869345418, 0.416601595121054, 0.004078387101673239, 0.0012369127271183984],)","({'KLAC': 480897.81635670015, 'MRVL': 97185.28869345417, 'DXCM': 416601.595121054, 'ROST': 4078.3871016732396, 'ORLY': 1236.9127271183984},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'MU': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 6, 1)",882,1000000,0.5,0.95,"([0.4024341143082708, 0.15995153332062326, 0.03041410549083232, 0.4023304401824328, 0.00486980669784077],)","({'KLAC': 402434.1143082708, 'MRVL': 159951.53332062325, 'GILD': 30414.10549083232, 'DXCM': 402330.4401824328, 'ORLY': 4869.8066978407705},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'GILD': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'GILD', 'DXCM', 'ORLY']","([0.4024341143082708, 0.15995153332062326, 0.03041410549083232, 0.4023304401824328, 0.00486980669784077],)","({'KLAC': 402434.1143082708, 'MRVL': 159951.53332062325, 'GILD': 30414.10549083232, 'DXCM': 402330.4401824328, 'ORLY': 4869.8066978407705},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'GILD': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'MU', 'DXCM', 'ROST']","([0.4024341143082708, 0.15995153332062326, 0.03041410549083232, 0.4023304401824328, 0.00486980669784077],)","({'KLAC': 402434.1143082708, 'MRVL': 159951.53332062325, 'ISRG': 30414.10549083232, 'DXCM': 402330.4401824328, 'ROST': 4869.8066978407705},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'MU': 174487.573483481, 'DXCM': 186813.27858492115, 'ROST': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 7, 1)",912,1000000,0.5,0.95,"([0.29359522900071255, 0.005937444791092547, 0.3005066432197755, 0.3619139953350153, 0.038046687653404174],)","({'KLAC': 293595.22900071257, 'REGN': 5937.444791092547, 'MRVL': 300506.6432197755, 'DXCM': 361913.9953350153, 'ORLY': 38046.68765340417},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'DXCM', 'ORLY']","([0.29359522900071255, 0.005937444791092547, 0.3005066432197755, 0.3619139953350153, 0.038046687653404174],)","({'KLAC': 293595.22900071257, 'REGN': 5937.444791092547, 'MRVL': 300506.6432197755, 'DXCM': 361913.9953350153, 'ORLY': 38046.68765340417},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['MRVL', 'MU', 'ISRG', 'DXCM', 'ORLY']","([0.34959393491834934, 0.2589576429426806, 0.012115772950561026, 0.3558481037589706, 0.023484545429438425],)","({'KLAC': 349593.9349183493, 'MRVL': 258957.6429426806, 'ILMN': 12115.772950561026, 'DXCM': 355848.10375897057, 'ORLY': 23484.545429438425},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MRVL': 197819.76838568875, 'MU': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 8, 1)",943,1000000,0.5,0.95,"([0.21952833803404342, 0.003687908603256404, 0.24714457512977264, 0.46376088925635445, 0.06587828897657302],)","({'KLAC': 219528.33803404344, 'REGN': 3687.908603256404, 'MRVL': 247144.57512977265, 'DXCM': 463760.8892563544, 'ORLY': 65878.28897657302},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'DXCM', 'ORLY']","([0.21952833803404342, 0.003687908603256404, 0.24714457512977264, 0.46376088925635445, 0.06587828897657302],)","({'KLAC': 219528.33803404344, 'REGN': 3687.908603256404, 'MRVL': 247144.57512977265, 'DXCM': 463760.8892563544, 'ORLY': 65878.28897657302},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'GILD', 'ISRG', 'DXCM']","([0.3319761746191531, 0.027473622764072433, 0.1892625852813647, 0.45021669634545314, 0.0010709209899567086],)","({'KLAC': 331976.1746191531, 'REGN': 27473.622764072432, 'MRVL': 189262.5852813647, 'DXCM': 450216.69634545315, 'ROST': 1070.9209899567086},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'GILD': 174487.573483481, 'ISRG': 186813.27858492115, 'DXCM': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 9, 1)",974,1000000,0.5,0.95,"([0.235278203530814, 0.08901832140524425, 0.2673784249528783, 0.39270061696727954, 0.015624433143783938],)","({'KLAC': 235278.203530814, 'REGN': 89018.32140524425, 'MRVL': 267378.42495287827, 'DXCM': 392700.6169672795, 'ORLY': 15624.433143783937},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'DXCM', 'ORLY']","([0.235278203530814, 0.08901832140524425, 0.2673784249528783, 0.39270061696727954, 0.015624433143783938],)","({'KLAC': 235278.203530814, 'REGN': 89018.32140524425, 'MRVL': 267378.42495287827, 'DXCM': 392700.6169672795, 'ORLY': 15624.433143783937},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'GILD', 'ISRG', 'DXCM']","([0.2609492613860913, 0.28559032864800654, 0.02497442465753683, 0.4198852302030236, 0.008600755105341695],)","({'KLAC': 260949.26138609133, 'MRVL': 285590.32864800654, 'GILD': 24974.42465753683, 'DXCM': 419885.2302030236, 'ROST': 8600.755105341696},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'GILD': 174487.573483481, 'ISRG': 186813.27858492115, 'DXCM': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 10, 1)",1004,1000000,0.5,0.95,"([0.21952833803404342, 0.003687908603256404, 0.24714457512977264, 0.46376088925635445, 0.06587828897657302],)","({'KLAC': 219528.33803404344, 'REGN': 3687.908603256404, 'MRVL': 247144.57512977265, 'DXCM': 463760.8892563544, 'ORLY': 65878.28897657302},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'DXCM', 'ORLY']","([0.20094494655293552, 0.26952596249087074, 0.03389207289308271, 0.45587843436864245, 0.039758583694468635],)","({'KLAC': 200944.94655293552, 'MRVL': 269525.96249087073, 'GILD': 33892.07289308271, 'DXCM': 455878.43436864245, 'ORLY': 39758.58369446864},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['REGN', 'MRVL', 'ISRG', 'DXCM', 'ORLY']","([0.2609492613860913, 0.28559032864800654, 0.02497442465753683, 0.4198852302030236, 0.008600755105341695],)","({'KLAC': 260949.26138609133, 'MRVL': 285590.32864800654, 'ISRG': 24974.42465753683, 'DXCM': 419885.2302030236, 'ROST': 8600.755105341696},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'REGN': 197819.76838568875, 'MRVL': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2019, 1, 1)","(2021, 11, 1)",1035,1000000,0.5,0.95,"([0.2176961905434385, 0.01852069203322311, 0.25576669624082116, 0.478008326510577, 0.030008094671940266],)","({'KLAC': 217696.1905434385, 'REGN': 18520.69203322311, 'MRVL': 255766.69624082115, 'DXCM': 478008.326510577, 'ORLY': 30008.094671940267},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'DXCM', 'ORLY']","([0.1404674586457828, 0.3544557469684679, 0.004280670414065399, 0.44454401475638705, 0.056252109215296914],)","({'KLAC': 140467.4586457828, 'MRVL': 354455.7469684679, 'GILD': 4280.670414065398, 'DXCM': 444544.01475638704, 'ORLY': 56252.109215296914},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'REGN', 'MRVL', 'DXCM', 'ROST']","([0.22262983102501213, 0.3229547482529198, 0.01620037223835566, 0.029216891847621287, 0.4089981566360911],)","({'KLAC': 222629.83102501213, 'MRVL': 322954.7482529198, 'GILD': 16200.37223835566, 'ISRG': 29216.891847621286, 'DXCM': 408998.1566360911},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'REGN': 336654.4725768124, 'MRVL': 174487.573483481, 'DXCM': 186813.27858492115, 'ROST': 104224.90696909695}"
